summary_nr,_source,text,weak_action,weak_action_conf,weak_object,weak_object_conf,weak_controls,weak_sif_score,weak_sif_class,weak_energies
2021042977,January2015toNovember2025.csv,"an employee was pointing at the source of a squeaking sound on a hook-and-loop fastener dot application machine. moving parts caught his left middle finger, causing a fingertip amputation. caught in running equipment or machinery during maintenance, cleaning  amputations fingertip(s) special process machinery, n.e.c. ",maintenance_repair,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
2019032412,January2015toNovember2025.csv,"as it backed up, a mini excavator ran over an employee's left leg and broke it. pedestrian struck by vehicle backing up in nonroadway area fractures leg(s), unspecified mini excavators ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2015031551,January2015toNovember2025.csv,"an employee dropped a piece of pvc conduit on his thumb, breaking it and damaging tendons. struck by object or equipment dropped by injured worker fractures and other injuries, unspecified finger(s), fingernail(s), unspecified plastic, pvc, or rubber pipes and tubing ",,0.0,vehicle,0.8,,0.5,UNCERTAIN,
2019021728,January2015toNovember2025.csv,"an employee was rehearsing a motorcycle stunt for a motion picture: a maneuver in which the motorcycle was stopped on the front wheel with a sidecar attached. the motorcycle's handlebars locked to the left, causing the motorcycle to tip over and the sidecar to strike the employee. it broke the employee's left ankle and collarbone, as well as two ribs. jack-knifed or overturned, nonroadway fractures multiple body parts, n.e.c. motorcycle, moped, dirt bike ",manual_tools,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2019088593,January2015toNovember2025.csv,"an employee was in the process of shrink wrapping a pallet when it shifted and struck him, fracturing his shoulder. compressed or pinched by shifting objects or equipment fractures shoulder(s), including clavicle(s), scapula(e) skids, pallets ",material_handling,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2021021631,January2015toNovember2025.csv,"on february 23, 2021, an employee was making a key in a plant's operations department. the key machine lacerated his right thumb. he was hospitalized. caught in running equipment or machinery during regular operation cuts, lacerations finger(s), fingernail(s), unspecified metal, woodworking, and special material machinery, n.e.c. ",,0.0,machinery,0.8,,0.85,SIF_POTENTIAL,
2016109644,January2015toNovember2025.csv,"an employee was attempting to remove a 1/2 inch drill bit from a battery operated drill equipped with a keyless chuck. the employee was wearing cotton rubber palm gloves and squeezing the keyless chuck to remove the bit. as he pushed the trigger increasing the torque to the keyless chuck his grip slipped and the bit caught the fingertip of his glove twisting it and his fingertip into the bit causing lacerations and a fracture to the employee's left index fingertip. injured by slipping or swinging object held by injured worker amputations fingertip(s) drills-powered belts, gloves, neckties, scarves",manual_tools,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2018077017,January2015toNovember2025.csv,"an employee was manually jogging a belt pulley on a dust collector motor when he sustained a partial right pinky finger amputation above the first knuckle. caught in running equipment or machinery during maintenance, cleaning  amputations finger(s), fingernail(s), n.e.c. heating, cooling, and cleaning machinery and appliances, n.e.c. ",maintenance_repair,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
2025099181,January2015toNovember2025.csv,"a co-worker was adjusting an overhead bracket with an impact wrench when the tool flew out of their hand and struck the injured employee in the face. the injured employee sustained an injury to their left eye.  struck by other propelled object or substance  n.e.c.  traumatic injuries or exposures  unspecified  eye(s)  wrenches, ratchets  co-worker, supervisor  current",manual_tools,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2020109991,January2015toNovember2025.csv,"two employees were moving a spool of cable down a flight of stairs. the spool rolled down the stairs and struck two employees causing broken bones. struck by rolling object or equipment-other than powered vehicle, n.e.c. fractures nonclassifiable reels, rolls, spools, coils, cones ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2023109863,January2015toNovember2025.csv,"an employee was installing a door threshold. they were using a table saw when a kickback occurred and their hand was pulled into the saw. the employee sustained lacerations to three fingers, with two fingers being amputated at the first knuckle. caught in running equipment or machinery during regular operation amputations finger(s), fingernail(s), n.e.c. table saws ",construction_installation,0.8,hand_tool,0.8,,0.85,SIF_POTENTIAL,
2020043494,January2015toNovember2025.csv,"an employee slipped on recently mopped wet tile in an elevator landing at work, falling to the wet floor and breaking her hip. she was hospitalized. fall on same level due to slipping  fractures hip(s) floor, n.e.c. liquids, unspecified",,0.0,tank,0.8,,0.85,SIF_POTENTIAL,
20171212280,January2015toNovember2025.csv,"an employee was changing a forklift cylinder. the employee was gauging the distance from the cylinder to the forklift mast through a hole with his left index finger when he asked a coworker to lower the forklift's mast. as the mast lowered, the employee's finger was caught between the mast and the cylinder, amputating the fingertip. caught in running equipment or machinery during regular operation amputations fingertip(s) forklift, order picker, platform truck-powered ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2024064826,January2015toNovember2025.csv,"an employee was carrying a roll of plastic on his shoulder across a construction zone as a loader was reversing with bags of sand. the loader struck the employee, injuring their legs. they were hospitalized.  pedestrian struck by vehicle backing up in road work zone   traumatic injuries or exposures  unspecified  leg(s)  unspecified  bucket, front-end, and pay loaders  secondary source not applicable",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
20231110548,January2015toNovember2025.csv,"an employee was clearing a sand clog in a sand mixing machine when his right middle finger contacted the machine's auger and paddles, resulting in a partial amputation. the machine was energized at the time. caught in running equipment or machinery during maintenance, cleaning  amputations finger(s), fingernail(s), unspecified agitators, mixers-earth, mineral ",electrical_work,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
2024010406,January2015toNovember2025.csv,"an employee was backing up a forklift to move a pallet when the forklift struck a stack of pallets. the middle board of a pallet entered the cab of the forklift and struck the employee's left ankle, resulting in three broken bones in the ankle.  collision with stationary object, nonroadway  fractures     ankle(s)  forklift, order picker, platform truck powered  variable restraint containers  n.e.c.",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2021075795,January2015toNovember2025.csv,"an employee had been excavating and setting shoring for the excavation. he lost consciousness and was hospitalized, suffering from heat exhaustion. exposure to environmental heat multiple effects of heat and light body systems heat-environmental ",excavation,0.8,tank,0.8,,0.85,SIF_POTENTIAL,
2025021657,January2015toNovember2025.csv,"employees were rigging down a power swivel at a well site. they placed the power swivel in a trailer and were preparing to remove the kelly valve and cross-over subs. the operator came down from the drillers console, set the power swivel's control panel down in front of the draw works, and then went to get a kink out of a hydraulic hose. the hose caused the control panel to flip over, engaging the power swivel. the injured employee placed a 48"" pipe wrench onto a sub. when the power swivel engaged, the wrench swung and struck the injured employee's left knee. the employee's knee was dislocated and they sustained soft tissue damage to the acl and mcl.  struck by running powered equipment  n.e.c.  multiple soft tissue injuries  knee(s)  drilling machines, drill apparatus  wrenches, ratchets",drilling_wellwork,0.8,crane_lifting_equipment,0.8,,0.5,UNCERTAIN,
2020021101,January2015toNovember2025.csv,"an employee slipped on a wet floor in a room and fell, breaking his left hip. fall on same level due to slipping  fractures hip(s) floor, n.e.c. liquids, unspecified",,0.0,,0.0,,0.5,UNCERTAIN,
2025043292,January2015toNovember2025.csv,"on april 9, 2025, an employee was bending parts at the press brake when their left ring finger got pinched between the part and the punch, resulting in a partial amputation. the partial amputation was reattached.  caught, entangled in running powered equipment  normal operation  amputations, avulsions, enucleations  unspecified  other finger(s)  n.e.c.  stamping machinery, presses  except printing  secondary source not applicable",,0.0,machinery,0.8,,0.85,SIF_POTENTIAL,
2020109995,January2015toNovember2025.csv,"an employee was on a 15-foot ladder to remove a rain gutter pipe. he missed a rung as he descended the ladder and fell backward. the employee was hospitalized with a fractured neck. other fall to lower level, unspecified fractures neck, except internal location of diseases or disorders movable ladders, unspecified floors, walkways, ground surfaces, unspecified",working_at_height,0.8,ladder,0.8,,0.85,SIF_POTENTIAL,
20171211585,January2015toNovember2025.csv,"an employee was fueling a truck and went into the store to get a receipt. he then entered the truck before exiting it again. the truck began to roll forward and he attempted stop it when his shoe was caught on something. the truck then ran over and broke his right ankle and fractured a bone near the little toe on his left foot. struck or run over by rolling powered vehicle fractures foot (feet) and ankle(s) truck-motorized freight hauling and utility, unspecified ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2025032977,January2015toNovember2025.csv,"employees were unloading a box truck using a stand-up lift with pallet fork extenders. as the stand-up lift traveled up an incline, it struck a parked sit-down lift and the injured employee's left ankle was pinched between the lifts, resulting in lacerations and an ankle fracture. the employee was hospitalized.  nonroadway collision with other vehicle(s) moving and standing vehicle  fractures and surface, flesh wounds   ankle(s)  forklift, order picker, platform truck powered  forklift, order picker, platform truck powered",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
220957492,January2015toNovember2025.csv,"at 7:00 p.m. on may 19, 2017, an employee was driving a tractor with a trailer bed carrying aluminum irrigation pipes. the employee along with a coworker were tasked with picking up the irrigation pipes from the rows and put them onto the trailer, and then transporting the pipes to another location. during work, the employee was run over by the left wheel of the trailer. he sustained crushing injuries to his head, back, and ribs, resulting in his death. employee is crushed by tractor trailer and is killed crushing,run over,motor vehicle,agriculture machinery/vehicle,agriculture,struck by struck-by serious fall/strike",driving,0.902,vehicle,0.874,,0.555,SIF_POTENTIAL,mechanical_rotating|struck_by|vehicle_motion
2017087711,January2015toNovember2025.csv,"on 08/11/2017, an employee slipped and fell while working on an escalator, and was hospitalized for treatment of a laceration to the shin. fall, slip, trip, unspecified  cuts, lacerations lower leg(s) escalators ",,0.0,,0.0,,0.85,SIF_POTENTIAL,
20181112052,January2015toNovember2025.csv,"an employee was cleaning a roll former machine with a rag when his fingers got stuck between the rollers. his index and middle fingers were amputated. caught in running equipment or machinery during maintenance, cleaning  amputations finger(s), fingernail(s), n.e.c. rolling mills, rolling, calendering machinery ",maintenance_repair,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
2015042462,January2015toNovember2025.csv,"an employee working on a core machine in the core room had the right pinkie finger amputated as a result of injury. the spreader box stopped indexing across the carrier. the employee went around to the back side of the core machine and noticed that the dowel pin had broke and the back spreader box support wheel was dislodged from the rail and appeared stuck.  the employee pushed on the bracket just behind the wheel to try to get the spreader box back on rails and the wheel shattered.  the pressurized cylinder snapped forward and caught his pinkie and ring finger on the right hand.  the right pinkie finger was surgically amputated. caught in running equipment or machinery during regular operation amputations finger(s), fingernail(s), n.e.c. drills-stationary ",pressure_testing,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2017054472,January2015toNovember2025.csv,"an employee had installed solar roofing panels and was transitioning from the rooftop to a ladder when the employee missed the ladder step and fell approximately 25 feet to the ground. the employee suffered a fractured pelvis and other injuries. other fall to lower level 21 to 25 feet  fractures pelvis roofs, unspecified ",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
2015010318,January2015toNovember2025.csv,"on or about january 9, 2015, an employee slipped on ice on the rig floor. he put his right hand out to break his fall. his right index finger was caught between the stump and the kelly ripping skin off the fingertip. 
the employee was treated an his hand was wrapped in gauze and he returned to work. on or about january 19, 2015, he had surgery and the finger was amputated at the first joint. slip on substance without fall amputations finger(s), fingernail(s), n.e.c. bodily motion or position of injured, ill worker ice, sleet, snow",drilling_wellwork,0.8,,0.0,,0.85,SIF_POTENTIAL,
2023109562,January2015toNovember2025.csv,"an employee was filling up a welder with gasoline when the gasoline spilled out and caught fire, resulting in burns to his face and hands. ignition of vapors, gases, or liquids heat (thermal) burns, unspecified multiple body parts, n.e.c. gasoline, diesel fuel, jet fuel welding, cutting, and blow torches",hot_work,0.8,gas_hydrocarbon,0.8,,0.5,UNCERTAIN,
2018076618,January2015toNovember2025.csv,"an employee was working with a veteran in her cubicle when a patient's motorized scooter struck and injured her right knee. she sought medical attention at the facility where she was working, and was later admitted to a hospital. pedestrian struck by vehicle in nonroadway area, unspecified soreness, pain, hurt-nonspecified injury knee(s) mobility scooters-powered ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
20171211883,January2015toNovember2025.csv,"while walking, an employee tripped and fell over a pile of pallets, fracturing the left wrist and requiring hospitalization. fall on same level due to tripping over an object  fractures wrist(s) floors, walkways, ground surfaces, unspecified skids, pallets",material_handling,0.8,,0.0,,0.5,UNCERTAIN,
2020076830,January2015toNovember2025.csv,"an employee was driving a forklift when his left foot struck a pallet of freight and was fractured. part of occupant s body caught between vehicle and other object in nonroadway transport incident fractures foot (feet), unspecified forklift, order picker, platform truck-powered skids, pallets",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2015129855,January2015toNovember2025.csv,"an employee fell from a ladder resulting in injury to the right side of his head. other fall to lower level, unspecified soreness, pain, hurt-nonspecified injury head, unspecified ladders, unspecified ",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
2024087956,January2015toNovember2025.csv,"an employee was opening a hog's mouth when a handheld knife contacted their left knee. the employee was hospitalized with leg lacerations.  injured by object held or wielded by person  cuts, lacerations, punctures without injury to internal structures  leg(s)  unspecified  knives  secondary source not applicable",manual_tools,0.8,hand_tool,0.8,,0.85,SIF_POTENTIAL,
2019011160,January2015toNovember2025.csv,"an employee was setting up foil wrap on a new wrap machine. he reached into his back pocket with his right hand while his left hand remained in contact with the machine. his left hand then slid and contacted the blades of the running machine, resulting in a partial left middle fingertip amputation. the blades were guarded at the time of the incident. struck against moving part of machinery or equipment amputations fingertip(s) packaging, wrapping, bundling machinery ",,0.0,vehicle,0.8,,0.85,SIF_POTENTIAL,
2021042808,January2015toNovember2025.csv,"an employee was on a ladder performing a roof inspection when the ladder shifted and the employee fell approximately 10 ft. to the ground. the employee sustained a fractured shoulder and pelvis. other fall to lower level 6 to 10 feet fractures multiple body parts, n.e.c. movable ladders, unspecified floors, walkways, ground surfaces, unspecified",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
2018054976,January2015toNovember2025.csv,"an employee was dewatering the work site. a guy line on a drill came loose and knocked a live electrical powerline into the employee, shocking his forearm. he was hospitalized. direct exposure to electricity, greater than 220 volts electrocutions, electric shocks body systems power lines, transformers, convertors drilling machines, drilling augers",electrical_work,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
220795496,January2015toNovember2025.csv,"at 2:15 p.m. on september 15, 2015, an employee was installing drip edge along roof edge. the employee fell from the edge of roof and suffered from severe chest trauma. the employee was killed. employee falls from roof and is killed fall fall (from elevation) laceration",working_at_height,0.882,,0.0,,0.555,SIF_POTENTIAL,gravity_height
2015031059,January2015toNovember2025.csv,"an employee was being trained to operate a stand-up type powered industrial truck, which resulted in the employee's left foot being crushed and lacerated. nonclassifiable crushing injuries foot (feet), unspecified forklift, order picker, platform truck-powered ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2017032645,January2015toNovember2025.csv,"an employee's foot was struck by a forklift that was backing up, requiring hospitalization and surgery. pedestrian struck by vehicle backing up in nonroadway area traumatic injuries and disorders, n.e.c. foot (feet), unspecified forklift, order picker, platform truck-powered ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2020043546,January2015toNovember2025.csv,"an employee was cleaning mud out of a concrete footing with a hydroexcavator when the insert from the excavator's rubber vacuum hose sheared off, severing the connection with the dig tubes and causing the dig tubes to fall and strike the employee. the employee was hospitalized with a compression fracture to the back. struck by falling object or equipment, n.e.c. fractures back, including spine, spinal cord, unspecified vehicle and mobile equipment parts, n.e.c. truck-motorized freight hauling and utility, n.e.c",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2023065214,January2015toNovember2025.csv,"an employee was unloading a vessel and ascending a ramp with a two-wheeled dolly. the employee slipped, and the dolly and vessel fell on top of and crushed his left hand. the employee's left ring finger was amputated above the first knuckle; his left middle finger was also damaged. fall on same level due to slipping  amputations finger(s), fingernail(s), n.e.c. ramps, loading docks, dock plates ",material_handling,0.8,pressure_vessel,0.8,,0.85,SIF_POTENTIAL,
2025021187,January2015toNovember2025.csv,"an employee was stepping down from a 6-inch elevated platform after breaking down cardboard boxes for the baler and they fractured their hip.  slip, trip, stumble while stepping between levels  fractures     hip joint(s)  scaffolds, staging  unspecified  other constructed surface",working_at_height,0.8,scaffold,0.8,,0.5,UNCERTAIN,
2017010056,January2015toNovember2025.csv,"an employee was scanning vehicles on a rail car and was descending a ladder when he lost his balance and fell approximately 12 to 14 feet to the concrete surface below. he broke his left hand, left wrist, left hip, and two ribs. other fall to lower level 11 to 15 feet  fractures multiple body parts, n.e.c. train, locomotive, rail car, unspecified ",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
2022043243,January2015toNovember2025.csv,"an employee had been painting with primer. a torch was lit by a general contractor and caused fumes from the primer to ignite. the employee saw a bucket of primer was near the fire. he grabbed the bucket, not knowing the bucket of primer was also on fire. the employee was then lit on fire, sustaining second degree burns to 60% of his body. ignition of vapors, gases, or liquids second degree heat (thermal) burns multiple body parts, unspecified paint, lacquer, shellac, varnish, n.e.c. welding, cutting, and blow torches",hot_work,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2016054708,January2015toNovember2025.csv,"as she was entering the building, an employee's left hand was caught in the door. struck by or caught in swinging door or gate soreness, pain, hurt-nonspecified injury hand(s), unspecified doors, except garage and vehicle ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2018010543,January2015toNovember2025.csv,"an employee was splashed in the face with caustic material as he was filling a holding tank. he was hospitalized with burns to the face. exposure through intact skin, eyes, or other exposed tissue chemical burns and corrosions, unspecified face, unspecified sodium and potassium hydroxide, potassium carbonate tanks, bins, vats-nonconfined space",confined_space,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2018043337,January2015toNovember2025.csv,"on april 7, 2018, at about 10:15 a.m., an employee was on a ladder placing a drip pan under a mezzanine. he was descending the ladder when the drip pan moved out of place and hit the ladder, causing him to fall from the ladder onto his left arm. he suffered a compound fracture to the left arm and was hospitalized for surgery. other fall to lower level, unspecified fractures arm(s), unspecified movable ladders, unspecified pots, pans, trays",working_at_height,0.8,ladder,0.8,,0.85,SIF_POTENTIAL,
2016054682,January2015toNovember2025.csv,"an employee was checking a component under a conveyor when a section of the conveyor system came down and struck him. struck by object falling from vehicle or machinery-other than vehicle part traumatic injuries and disorders, unspecified nonclassifiable machine, tool, and electric parts, unspecified conveyors-powered, unspecified",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2018076866,January2015toNovember2025.csv,"an employee was walking near the fry station when she tripped over another employee's foot. she fell to the ground and fractured her left forearm. fall on same level due to tripping over an object  fractures forearm(s) floor, n.e.c. co-worker or work associate of injured or ill worker, unspecified",,0.0,,0.0,,0.5,UNCERTAIN,
2019087918,January2015toNovember2025.csv,"an employee was cleaning cement off an end dump trailer's tailgate latch. the tailgate closed, pinching the employee's left ring finger between the gate pin and the latch and amputating the fingertip just above the nailbed. compressed or pinched by shifting objects or equipment amputations fingertip(s) trailers ",cleaning,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
20161110519,January2015toNovember2025.csv,"an employee was attempting to close the safety clasp on a lifting hook when his right middle finger became stuck in the clasp and was partially amputated. compressed or pinched by shifting objects or equipment amputations finger(s), fingernail(s), unspecified hooks, shackles, magnets, clamshells ",lifting,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
2016053869,January2015toNovember2025.csv,"the employee was walking on the platform towards the exit side were the ladder was located. the employee tripped on the corner high beam and he reached out to support himself with the crane cable that was moving. his four left hand fingers were amputated by the crane cable and pulley. fall on same level due to tripping over an object  amputations finger(s), fingernail(s), n.e.c. cranes, unspecified ",working_at_height,0.8,ladder,0.8,,0.85,SIF_POTENTIAL,
2022087244,January2015toNovember2025.csv,"an employee was working on a well servicing rig when they fell off the rig deck to the ground below, resulting in a broken right leg. other fall to lower level, unspecified fractures leg(s), unspecified oil drilling rigs and machinery floors, walkways, ground surfaces, unspecified",working_at_height,0.8,machinery,0.8,,0.5,UNCERTAIN,
20221110406,January2015toNovember2025.csv,"an employee was hooking a converter dolly to a trailer. when the employee lifted the front of the dolly up, the dolly rolled forward and pinched his left thumb against the trailer's pintle hook. the employee's left thumb was partially amputated. struck by rolling object or equipment-other than powered vehicle, n.e.c. amputations finger(s), fingernail(s), unspecified vehicle and mobile equipment parts, n.e.c. ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2021086819,January2015toNovember2025.csv,"on august 12, 2021, at 1:00 p.m., an employee was clocking in after a lunch break when he was struck by a manual dolly loaded with trays. the employee fell to the ground and suffered a fractured femur. struck by rolling object or equipment being pushed by another  person fractures thigh(s) cart, dolly, hand truck-nonpowered ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2021032191,January2015toNovember2025.csv,"two employees collided while one of them was climbing down a ladder carrying a nail gun. the gun discharged, firing a wire nail fastener into the other employee's head. that employee was hospitalized. struck by discharged object or substance puncture wounds, except gunshot wounds head, unspecified nails, brads, tacks, nuts, bolts, washers nail guns-powered",working_at_height,0.8,ladder,0.8,,0.85,SIF_POTENTIAL,
20241211935,January2015toNovember2025.csv,"an employee was cutting a femur bone from an animal carcass when the band saw amputated part of his left ring finger.  struck by running powered equipment  n.e.c.  amputations, avulsions, enucleations  unspecified  other finger(s)  n.e.c.  butchering machinery  secondary source not applicable",manual_tools,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2023109387,January2015toNovember2025.csv,"an employee was installing sheet piles when a pier collapsed and they sustained a broken leg. struck, caught, or crushed in other collapsing structure or equipment fractures leg(s), unspecified piers, wharfs ",construction_installation,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2020021256,January2015toNovember2025.csv,"an employee was driving an off-road dump truck at a construction site. the truck went into a hole in a snow-covered area; the employee suffered cracked ribs and a punctured lung and spleen. struck bump, hole, rough terrain on driving surface, nonroadway internal injuries to organs and blood vessels of the trunk multiple trunk locations dump truck ground irregularity",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2024109505,January2015toNovember2025.csv,"an employee was reinstalling a track on a bulldozer. a chain had been used to position the track; with the track in position, the power had been shut off and the track had been secured with a block. as the employee was preparing to correct a slight misalignment using a pry bar, he took hold of the loose end of the chain, when the overlap of the chain released unexpectedly. the employee's thumb was pulled up and caught under the chain, where the thumb tip was compressed and split. the employee suffered an amputation to the thumb.  contact incidents  unspecified  amputations, avulsions, enucleations  unspecified  thumb(s)  chains  bulldozers",construction_installation,0.8,,0.0,,0.85,SIF_POTENTIAL,
2024087908,January2015toNovember2025.csv,"an employee was starting up a calender machine. the startup procedure required the employee to thread a string on a plastic pole to feed through the machine. while the employee was threading the pole, the machine caught their left thumb. while the employee was trying to extricate their thumb, the machine pulled in their right arm. they suffered a fracture to the left thumb, as well as a crushing injury and skin removal to the right arm. the employee was hospitalized, requiring surgery.  struck by running powered equipment  during maintenance, cleaning, testing  multiple severe wounds and internal injuries  hand(s) and arm(s)  n.e.c.  rolling mills, rolling, calendering machinery  secondary source not applicable",maintenance_repair,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2016087411,January2015toNovember2025.csv,"an employee descending a step-stool missed the last step, losing balance and falling to the floor. the employee suffered a possible broken hip. other fall to lower level 6 to 10 feet soreness, pain, hurt-nonspecified injury hip(s) step ladders ",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
2021031951,January2015toNovember2025.csv,"a truck driver fell from his truck and sustained fractured ribs, thumb, back, and face, along with a brain bleed. other fall to lower level, unspecified fractures and other injuries, n.e.c. multiple body parts, n.e.c. truck-motorized freight hauling and utility, unspecified floors, walkways, ground surfaces, unspecified",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2015129092,January2015toNovember2025.csv,"an employee saw a build up of rice on the rice polisher feed hopper. he shut off the equipment to clean it. his right fingertip got caught in the feed hopper and was amputated. caught in or compressed by equipment or objects, unspecified amputations fingertip(s) food and beverage processing machinery-specialized, n.e.c. ",manual_tools,0.8,hand_tool,0.8,,0.85,SIF_POTENTIAL,
2022076407,January2015toNovember2025.csv,"an employee was working in the upper yard securing preformed concrete slabs for transport on an easel trailer. the employee was sitting on the top crossmember of the easel trailer and fell more than 6 feet through the middle to the crossmembers below resulting in lacerations to his head and leg. the employee may have lost consciousness prior to falling due to the heat. other fall to lower level 6 to 10 feet cuts, lacerations multiple body parts, n.e.c. trailers heat-environmental",working_at_height,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2015010162,January2015toNovember2025.csv,"an employee was using a circular saw to cut a piece of aluminum to make repairs on a dump truck when the saw kicked back, striking the employee on the right side of the neck.  sutures were required, and the employee was admitted to the hospital. injured by slipping or swinging object held by injured worker cuts, lacerations neck, except internal location of diseases or disorders saws-powered, except chainsaws ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
20161110379,January2015toNovember2025.csv,"a temporary employee was shot in the right knee while operating a nail gun to manufacture crates, requiring hospitalization. struck by discharged object or substance puncture wounds, except gunshot wounds knee(s) nails, brads, tacks, nuts, bolts, washers nail guns-powered",,0.0,vehicle,0.8,,0.5,UNCERTAIN,
2022054184,January2015toNovember2025.csv,"at about 2:00 p.m. on may 13, 2022, an employee was holding a horse's hoof while washing it with medicated shampoo. the horse became startled and moved his hoof to the cement ground, catching the employee's right ring finger and amputating it above the nail. trampled by or stepped on by animal amputations finger(s), fingernail(s), n.e.c. horses and other equines  ",cleaning,0.8,,0.0,,0.85,SIF_POTENTIAL,
2018032778,January2015toNovember2025.csv,"an employee was fine grading dirt around a concrete channel box when he tried to jump over the box, suffering a concussion and facial contusion. other jump to lower level 6 to 10 feet concussions brain ditches, channels, trenches, excavations ",excavation,0.8,tank,0.8,,0.5,UNCERTAIN,
2025087595,January2015toNovember2025.csv,"an employee was lifting the liftgate on the rear of his delivery truck after making a delivery when his right hand was caught in the liftgate. the employee sustained four fractured fingers.  caught or wedged between objects  nonrunning  fractures     other finger(s)  n.e.c.  straight trucks, box trucks  gates, hatches  vehicle and machine cargo",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2021021440,January2015toNovember2025.csv,"an employee slipped on ice and fell onto their right side, resulting in fractured ribs and a collapsed lung. fall on same level due to slipping  internal injuries to organs and blood vessels of the trunk chest, except internal location of diseases or disorders floors, walkways, ground surfaces, unspecified ice, sleet, snow",,0.0,pressure_vessel,0.8,,0.5,UNCERTAIN,
2020077008,January2015toNovember2025.csv,"an employee was delivering mail. when she stepped off the delivery vehicle she misstepped and fell, resulting in a fractured right femur. other fall to lower level less than 6 feet fractures thigh(s) delivery truck or van floors, walkways, ground surfaces, unspecified",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2017010233,January2015toNovember2025.csv,"an employee was dumping items from a lugger into a metal dumpster. when the employee lifted the lugger and released the handle, the handle hit and amputated his left third fingertip. compressed or pinched by shifting objects or equipment amputations fingertip(s) tanks, bins, vats-nonconfined space ",confined_space,0.8,tank,0.8,,0.85,SIF_POTENTIAL,
2020109970,January2015toNovember2025.csv,"on october 20, 2020, a maintenance employee was cleaning a machine pit. the employee was lifting a wooden box and it slipped out of his hands. when he tried to grab the wooden box, he pinched his left middle finger between the wooden box and a metal corner on the machine resulting in amputation of his left middle fingertip. struck by object or equipment dropped by injured worker amputations fingertip(s) boxes, crates, cartons ",lifting,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2015107437,January2015toNovember2025.csv,"an employee was loading a pallet onto a jack when the jack moved backwards, pinning the employee's right leg against a rack. the employee sustained a leg laceration. part of occupant s body caught between vehicle and other object in nonroadway transport incident cuts, lacerations leg(s), unspecified pallet jack-powered racks-garment and other",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
220940191,January2015toNovember2025.csv,"at 12:15 a.m. on march 15, 2017, an employee was running production parts through an amada rg-50 press brake. while the employee was working on the amada rg-50 press brake to form the metal parts, she noticed that the metal part was extended past the die on the left side. the employee reached in to push the part to the right while unintentionally cycling the press brake. her left ring finger became caught between the dies, resulting in the amputation of her left ring finger at the first knuckle. employee amputates left ring finger when reaching into a pre die blades,finger,lock out/tag out,press brake,amputation,machine guarding caught in or between amputation, crushing",,0.0,rotating_equipment,0.816,,0.511,SIF_POTENTIAL,mechanical_rotating
